epoch,train_loss,val_selection_score,val_overall_dice,val_overall_iou,val_clear_dice,val_blur_dice,val_small_dice,val_boundary_f1,val_level_mae,best_score,best_epoch,lr,time_sec
1,0.14284295952174722,0.6340176814949977,0.7928543425375493,0.6884073129650564,0.818421602732197,0.8569501336305275,0.4472686765982009,0.2569563725879888,0.12202764793590246,0.6340176814949977,1,0.0002997040092642407,23.810240745544434
2,0.05836509152571914,0.6454446770482547,0.7822407220731462,0.6769234848774796,0.7931803067721013,0.8628764105185949,0.5062734680678455,0.30177969567377555,0.13079617494108295,0.6454446770482547,2,0.0002988172051971717,22.81923198699951
3,0.052344091716855244,0.6344056954900066,0.8129352510345632,0.7201896332029218,0.8685507565125103,0.8081454092799365,0.40837997723846864,0.3107439388172943,0.12068261497377285,0.6454446770482547,2,0.0002973430876093033,22.574693202972412
4,0.050499494703493054,0.7145429676164816,0.8630181799302944,0.7831191671026938,0.8926276920865315,0.8922951856192134,0.571013482695494,0.3826165715463004,0.06549507770552784,0.7145429676164816,4,0.00029528747416929463,22.84449028968811
5,0.03938981642758389,0.7108356372814723,0.8512549195701582,0.7661529791818459,0.8739905957832441,0.8913693549170707,0.5845865902148739,0.38582968402819506,0.07995024373923462,0.7145429676164816,4,0.00029265847744427303,22.605974674224854
6,0.03817184068885622,0.6702798344542582,0.8056508571905049,0.7105979933326441,0.82246238661293,0.8620436868221663,0.544115195361325,0.3468702076461745,0.10724414002403457,0.7145429676164816,4,0.0002894664728832377,22.48495316505432
7,0.034747436026091774,0.6815854105238194,0.8133336238579356,0.7213712214131831,0.8240620250688739,0.8863876967130793,0.5571983727396423,0.35859297686308755,0.10677056292695195,0.7145429676164816,4,0.000285724057869903,22.430495738983154
8,0.03321667778133723,0.6448236678759025,0.7637040232439377,0.6583855415912391,0.7623975539114329,0.8651021936171222,0.5293716429072337,0.34128100458549276,0.13592203657261617,0.7145429676164816,4,0.00028144600200657956,22.437620878219604
9,0.034536463932137454,0.6795051473595065,0.8153325301825328,0.7193952402016855,0.8321984189621391,0.8771756346056203,0.5402691479239718,0.38235898434002064,0.12054381882798625,0.7145429676164816,4,0.0002766491888253023,22.313587427139282
10,0.03004477429447066,0.685749716987073,0.8162068214132138,0.7216388749166376,0.8269486347427997,0.8888741949172138,0.5609021706600177,0.3779173176676166,0.11313977711762303,0.7145429676164816,4,0.00027135254915624217,21.97730827331543
11,0.028429550485432355,0.6936854299931748,0.8208779762283235,0.7274597530981857,0.8289552423684649,0.8975792426295525,0.5757968622880094,0.38541749695177335,0.10183133336397689,0.7145429676164816,4,0.0002655769864163684,22.02253484725952
12,0.027758204939577223,0.6897340502930376,0.8321886546076719,0.7454159136811498,0.8552923882483936,0.8837315433997014,0.535253766944422,0.3913226484131616,0.102060535019085,0.7145429676164816,4,0.0002593452941132117,22.04440212249756
13,0.026302251906397036,0.6789351778425522,0.8271044758124622,0.7412421114330817,0.8556919588273582,0.8743977360117154,0.4993736061102226,0.3995703615474765,0.11216955684456797,0.7145429676164816,4,0.0002526820658893033,22.14299988746643
14,0.025086156310000902,0.5405514444521202,0.7221839788762628,0.6186105692028356,0.7713268607288141,0.77361225966715,0.2307135942235585,0.24423237941845546,0.1429668144528188,0.7145429676164816,4,0.0002456135984623034,22.2757785320282
15,0.05508890177548347,0.6542504872880851,0.7780190866003304,0.6804669777793445,0.7802982049168159,0.8714455738991485,0.5360522875502093,0.33218911388101297,0.11810521990190939,0.7145429676164816,4,0.00023816778784387096,22.159855604171753
16,0.039949268621850095,0.675186782814916,0.8121947409783196,0.7156460455685002,0.8249880107915178,0.8896816569402989,0.5299395543192544,0.3553943573799344,0.11780365634266017,0.7145429676164816,4,0.00023037401924684944,22.146120309829712
17,0.033213517489074,0.6687927415804695,0.7919175160060073,0.6928536403798466,0.7919888835987633,0.896472313348498,0.539677587080135,0.35669617284994587,0.10483996251660983,0.7145429676164816,4,0.00022226305111525726,22.228658437728882
18,0.02778717444541147,0.6796704793841349,0.8059587708406785,0.7054085890346493,0.8089673275127243,0.8978026715623575,0.5623446228902196,0.34974887210540767,0.10846237118285068,0.7145429676164816,4,0.00021386689373476087,21.884973287582397
19,0.025704796630434873,0.6757480687616686,0.8138407580769955,0.7192760321429714,0.8271115529766537,0.8963368273276537,0.5159539035946326,0.36576950081563414,0.10781130352934153,0.7145429676164816,4,0.00020521868290270169,22.42269515991211
20,0.024288214022741502,0.6731543405389,0.8058904867314914,0.707631676194648,0.8139149323878482,0.8952266587070822,0.5307871829908444,0.3553088236885944,0.11526441199872672,0.7145429676164816,4,0.00019635254915624208,22.02462673187256
