epoch,train_loss,val_selection_score,val_overall_dice,val_overall_iou,val_clear_dice,val_blur_dice,val_small_dice,val_boundary_f1,val_level_mae,best_score,best_epoch,lr,time_sec
1,0.14795142497854366,0.6303105061843883,0.7898359121914312,0.6853735397080848,0.8188970984526566,0.8608792581860697,0.4013849079536916,0.3259743072421177,0.13227501908375558,0.6303105061843883,1,0.0002997040092642407,20.919758081436157
2,0.06588156799094602,0.6857722034636228,0.8296238906264943,0.7337129771310995,0.8450850689274727,0.8965520013040422,0.5528281420769317,0.3002272075007177,0.08221782421377583,0.6857722034636228,2,0.0002988172051971717,17.13342785835266
3,0.05317750037079904,0.6869200138275988,0.8308970668272385,0.7360057401391109,0.8530135998720388,0.8821942618823392,0.5419393870631195,0.35379270748797303,0.09249614059585165,0.6869200138275988,3,0.0002973430876093033,17.144248962402344
4,0.041638928657001736,0.702955150801408,0.8263946538324543,0.733850276866239,0.8298707685128823,0.9035373706846644,0.6146742182457834,0.3533725250785186,0.0808975574905484,0.702955150801408,4,0.00029528747416929463,17.210235357284546
5,0.040009551191579174,0.6725891563745976,0.8166671223770635,0.7195356757941717,0.833085539520102,0.8937651025864025,0.5082267899140708,0.3399221220476938,0.10893480778955991,0.702955150801408,4,0.00029265847744427303,17.089736700057983
6,0.039864560310122026,0.6276852483891942,0.739044462255539,0.6291257752392194,0.7291530031589959,0.8670969902941802,0.5047726257736875,0.3462528736616428,0.14962687607208514,0.702955150801408,4,0.0002894664728832377,16.20775294303894
7,0.05505751334260565,0.6973506533570945,0.8317500924816054,0.7424548919784847,0.8475061256872077,0.8879622365663946,0.5785460897763101,0.37249499705344347,0.09354892058547368,0.702955150801408,4,0.000285724057869903,17.073262453079224
8,0.03935904014946484,0.6790771370249488,0.7882571597947713,0.6860281165188503,0.7769654682206705,0.9038328985947373,0.5944978514973848,0.3501343904963053,0.09078774021509634,0.702955150801408,4,0.00028144600200657956,17.09142017364502
9,0.03530410056096544,0.665154411289975,0.7855780123729471,0.681917272627911,0.7884954552526963,0.8691435623386262,0.5625748935033735,0.34246310130138585,0.09534836156211422,0.702955150801408,4,0.0002766491888253023,17.00017499923706
10,0.036091357015255024,0.6927092904810521,0.8290207691435041,0.740356446384366,0.8460382123563235,0.8847909661358644,0.5674434975326543,0.36915155911135733,0.09847188857492155,0.702955150801408,4,0.00027135254915624217,16.993953227996826
11,0.03200383175437043,0.6799804602228813,0.8249686996799707,0.73746802437125,0.8512587099017738,0.8724937649293084,0.5138682809388168,0.3928224713694352,0.10867715362414287,0.702955150801408,4,0.0002655769864163684,17.045018672943115
12,0.030943545016366016,0.6959600360368099,0.8322862493904394,0.7459376103361977,0.8526467041576794,0.8806086735291068,0.563628122279482,0.39740209140727584,0.09480446568799769,0.702955150801408,4,0.0002593452941132117,17.048954725265503
13,0.029282508722996464,0.692301041341112,0.8278891108414808,0.7355819197502954,0.8456979989833725,0.8845058432705669,0.5583527029691582,0.38977182614826644,0.09934227557743512,0.702955150801408,4,0.0002526820658893033,16.844899654388428
14,0.027713007997812296,0.6936824022581757,0.8314726751897824,0.7411977530985109,0.8515759621904192,0.8802498094422946,0.5636438714660061,0.38061488456018955,0.09763339004559773,0.702955150801408,4,0.0002456135984623034,17.08083200454712
15,0.027071013248392513,0.69454052915774,0.8341128973300148,0.7492371954426178,0.8599543166526274,0.8735811569714893,0.5457646165943262,0.4200144065426463,0.09414914052241273,0.702955150801408,4,0.00023816778784387096,17.198071241378784
16,0.025663627064965326,0.6909370711056849,0.8279064530842255,0.7397728824227301,0.8499320061295456,0.8722014148739955,0.5564866667327548,0.3939013252133695,0.09067667070830085,0.702955150801408,4,0.00023037401924684944,17.10304045677185
17,0.025164451781102173,0.683757517765925,0.8106276012584557,0.7176205877422979,0.8224076528656983,0.8769100554334949,0.5629264921458421,0.39004733068276937,0.09365645351544662,0.702955150801408,4,0.00022226305111525726,17.149247884750366
18,0.023837416669684836,0.6808836903837074,0.8166443168657507,0.7215278474725721,0.8329087582472341,0.877980920542653,0.547300005826555,0.364927160238303,0.10176646639414325,0.702955150801408,4,0.00021386689373476087,17.03199315071106
19,0.03342526603347333,0.6773634554083745,0.7942111102666368,0.6873951549327929,0.7937702611704716,0.8752060782675104,0.6025214286876976,0.3495095822310833,0.12956510851436764,0.702955150801408,4,0.00020521868290270169,15.247028350830078
20,0.04218473356827211,0.6137620725857579,0.7069109185384743,0.592575721975503,0.6901334049792429,0.8050121481450474,0.5962619487065294,0.26562088096649156,0.12519373486382815,0.702955150801408,4,0.00019635254915624208,17.014320850372314
21,0.030625688677932743,0.6914295996469608,0.8328689973371074,0.7467486194494832,0.8532447515859888,0.8954274481652187,0.5298244913333562,0.3951618794886546,0.09600204923824747,0.702955150801408,4,0.00018730348307472816,16.939683198928833
22,0.026271861715028096,0.6825405770533454,0.8191372555487133,0.7251193281217777,0.8324810715377988,0.8980941640079878,0.5292242970432279,0.3757105402388919,0.10316177509488435,0.702955150801408,4,0.00017810719718785867,17.14117980003357
23,0.023813421373946743,0.685100056477487,0.823709157490453,0.7343104182240234,0.8417482788128556,0.890330090107878,0.5283660787031216,0.391047365439646,0.10163976137020382,0.702955150801408,4,0.00016879998503464564,16.870988607406616
24,0.02446228706436913,0.666783752381005,0.7884204368132032,0.6844155995488107,0.7859240489248466,0.8892436087756915,0.5643746655497326,0.3128577340657201,0.09947427716937701,0.702955150801408,4,0.000159418577929397,17.106462717056274
25,0.022958532832433123,0.6961747008349874,0.8204223478842178,0.721795619178935,0.8243084419826668,0.8989661378078335,0.6022617051834139,0.3566784748111969,0.10003164592198176,0.702955150801408,4,0.00015,16.382521629333496
26,0.02083594186835069,0.6912336609858533,0.8202253207407857,0.7244267033391297,0.8293272084536225,0.8938448285636381,0.5748975679082508,0.37209456928492884,0.10289388358456396,0.702955150801408,4,0.000140581422070603,17.10162043571472
27,0.020552328132248714,0.6799455601778203,0.813100960652999,0.7153928181263369,0.8239769910112028,0.8863862028109097,0.5553047061114667,0.3469696006689984,0.106415037190175,0.702955150801408,4,0.00013120001496535436,16.991116285324097
28,0.020042214318720514,0.6808257044133789,0.8142453750342166,0.717764048483231,0.8253069794228176,0.8893408160191947,0.5507028657556629,0.35592668871403227,0.10862695058288713,0.702955150801408,4,0.0001218928028121413,16.948139429092407
29,0.01923976072762486,0.685520384689312,0.8171793463475308,0.7220768235314543,0.8288714218708834,0.8889880865253671,0.5568324068187686,0.3762753808153651,0.10823041817097347,0.702955150801408,4,0.00011269651692527177,17.095747709274292
30,0.018292647195843663,0.6915594310799524,0.8219370712265794,0.7285403665896583,0.8334428956289243,0.8903851898333823,0.5710739512741412,0.3793632447089585,0.10235995468137676,0.702955150801408,4,0.00010364745084375793,16.651471376419067
31,0.01790587463536225,0.6890484020340102,0.8205279767855251,0.7271499938833552,0.8324766165546056,0.8900169255891265,0.5638462395415117,0.3760119566694555,0.10177137544738318,0.702955150801408,4,9.478131709729836e-05,16.851184844970703
32,0.017899468463264692,0.6852783115281605,0.8210865122007207,0.7295022316927465,0.8370618632605695,0.8870804846237077,0.5426928410309575,0.38574590202829573,0.1088035134955401,0.702955150801408,4,8.61331062652391e-05,17.042915105819702
33,0.017222907945825247,0.6806345783164665,0.8139443132594092,0.7183734613735975,0.8264958269521063,0.887495867405265,0.542971839725876,0.37442193557331577,0.10997039853069374,0.702955150801408,4,7.773694888474269e-05,16.620230197906494
34,0.016964170130988655,0.685811644645004,0.817427475080876,0.722591645528777,0.8296374327220629,0.8899115668360248,0.5515801636881178,0.38693054639227126,0.1079583059537663,0.702955150801408,4,6.962598075315047e-05,17.016473293304443
35,0.016602731050229032,0.6812404003020537,0.8155144697713053,0.7203169173914306,0.8292299378239255,0.886772433102703,0.5413555007650037,0.37587920100480743,0.1078343960497169,0.702955150801408,4,6.183221215612905e-05,17.02311897277832
