epoch,train_loss,val_selection_score,val_overall_dice,val_overall_iou,val_clear_dice,val_blur_dice,val_small_dice,val_boundary_f1,val_level_mae,best_score,best_epoch,lr,time_sec
1,0.12920438585225297,0.6058003839249515,0.750068953813937,0.6385675128284884,0.7623519897394324,0.840824327226624,0.4396884897852435,0.2404201062387391,0.14674901293866482,0.6058003839249515,1,0.0002997040092642407,20.954512357711792
2,0.05921183543390098,0.6683776669276238,0.7794440850227321,0.6848618806097301,0.771015505212749,0.894103606604412,0.5664701672007835,0.35703655405963397,0.08915210841048382,0.6683776669276238,2,0.0002988172051971717,20.26320767402649
3,0.044977089344728285,0.6889972193808528,0.8129495427210566,0.71627212681723,0.8173492966681557,0.8981164228118133,0.5750014870464919,0.36889237101559685,0.08169099824611022,0.6889972193808528,3,0.0002973430876093033,20.322986602783203
4,0.03861579070523225,0.6642275398010621,0.8015087705348876,0.701834330096845,0.8209654054436072,0.857035871017971,0.5222679637585247,0.34651713044094584,0.08375063829753658,0.6889972193808528,3,0.00029528747416929463,19.608322858810425
5,0.03867789280019986,0.7153875079048828,0.8413849607985794,0.7514675393039951,0.8541896827973308,0.8934708734112798,0.6201946584440116,0.40439837397334627,0.07608745184471453,0.7153875079048828,5,0.00029265847744427303,20.218865156173706
6,0.03491512497802644,0.6985833816931973,0.8120127047458088,0.7107618035816792,0.8071782719266924,0.9034381489885658,0.6280831326599675,0.3573968149600783,0.08590002111986256,0.7153875079048828,5,0.0002894664728832377,20.097752332687378
7,0.03245778424658842,0.6959475136557469,0.8210263866038026,0.7230456008717094,0.8274046059846029,0.8954171092965584,0.5942190795685877,0.3636355483889182,0.08171233586494925,0.7153875079048828,5,0.000285724057869903,18.83613085746765
8,0.029914968397195745,0.6891819783190397,0.8285452176097393,0.7379614951097969,0.8533563220582535,0.8654605562136143,0.5540511395411555,0.38419208088920465,0.0827829983004743,0.7153875079048828,5,0.00028144600200657956,20.052671432495117
9,0.05749467422192728,0.6392335374575805,0.7522399537889145,0.6577362072352746,0.7711607070966856,0.7628336140874478,0.5851814320268981,0.3668400147340956,0.10063538857566078,0.7153875079048828,5,0.0002766491888253023,20.088476181030273
10,0.05038679827277253,0.6366580642855859,0.7253109898832081,0.6196745106671246,0.6908540156936102,0.8916599059499156,0.5826305914373853,0.2907421761362773,0.10693504899220514,0.7153875079048828,5,0.00027135254915624217,20.173962831497192
11,0.03552116439369497,0.6543976351184001,0.7676660751010266,0.6701341767185875,0.755465400494579,0.8919720783084533,0.559690003323978,0.2991920882490909,0.10176847336171595,0.7153875079048828,5,0.0002655769864163684,20.126418590545654
12,0.03226091606276376,0.6561361556475264,0.7536292116942526,0.6594176161296273,0.7284918340308315,0.9027804421555955,0.582626260139577,0.3190173758052144,0.09045012262752196,0.7153875079048828,5,0.0002593452941132117,19.663681983947754
13,0.030381923586857026,0.6713571830668876,0.780935965215182,0.691987024431816,0.7702394843058539,0.9021042867479272,0.5692599742542871,0.36044500349282627,0.08645875506065037,0.7153875079048828,5,0.0002526820658893033,19.642688035964966
14,0.028544589325474115,0.6702906297911886,0.7818355470983659,0.6870284587081288,0.7720054463957994,0.9004975847112698,0.5697113951383553,0.3500815197246246,0.09304424929636783,0.7153875079048828,5,0.0002456135984623034,20.071680068969727
15,0.026582248547870523,0.6669380551631623,0.774147593949537,0.6794177917556277,0.7596871140191676,0.903182301792302,0.5716942952886075,0.34970229269640657,0.09844350815627384,0.7153875079048828,5,0.00023816778784387096,20.0882465839386
16,0.025770775130089983,0.6608554322131089,0.7727207276075352,0.6799533089994265,0.7635292505494844,0.8922340206610567,0.5537694060241048,0.35100644327713276,0.10389120444702804,0.7153875079048828,5,0.00023037401924684944,20.103352546691895
17,0.024886940135409607,0.6713511296209478,0.7994669260525437,0.7022808550800087,0.8033688403961831,0.8968782610373035,0.535766056740523,0.34995622419812755,0.10125812657673815,0.7153875079048828,5,0.00022226305111525726,19.35464572906494
18,0.023440523683142162,0.6633257856940069,0.7702103716153023,0.678405931431478,0.7557867927623075,0.8961506379615466,0.5749305796078603,0.33655200067294816,0.0968662359348624,0.7153875079048828,5,0.00021386689373476087,19.65532612800598
