epoch,train_loss,val_selection_score,val_overall_dice,val_overall_iou,val_clear_dice,val_blur_dice,val_small_dice,val_boundary_f1,val_level_mae,best_score,best_epoch,lr,time_sec
1,0.13708552845367572,0.6580799828339958,0.800083421001194,0.6905794511113107,0.8165048974667314,0.857134096710809,0.5398822296247668,0.26811674542410946,0.10639925281173732,0.6580799828339958,1,0.0002997040092642407,23.937275409698486
2,0.05401316353278916,0.6025287904355698,0.6908302902586746,0.5865382775179624,0.6472279989501679,0.901601432423373,0.5096280163184134,0.2724194573639161,0.14588237114695343,0.6580799828339958,1,0.0002988172051971717,22.767083644866943
3,0.048636839624481336,0.6840958157902792,0.8144479514147167,0.7184315191716167,0.8205491387005611,0.9092123865733904,0.5406654285608519,0.36804433844664475,0.08895074919845075,0.6840958157902792,3,0.0002973430876093033,22.860408782958984
4,0.05895840455145163,0.6757107547122327,0.8281106176310186,0.7374387975703146,0.8589594055401986,0.8640890237143541,0.5107013008506043,0.34461147028189215,0.09118629717479401,0.6840958157902792,3,0.00029528747416929463,22.759849309921265
5,0.042938544470102945,0.6832937175608289,0.8149270473715081,0.7117345451234649,0.8221778338880413,0.8891960647088621,0.5818846398430744,0.31436809754134004,0.10725907108006626,0.6840958157902792,3,0.00029265847744427303,22.753302812576294
6,0.04199767963577854,0.6725335346309891,0.77020157129546,0.661980504649466,0.7482701811593593,0.8994651169627859,0.6230908431145766,0.34510165067792103,0.1323070450373233,0.6840958157902792,3,0.0002894664728832377,22.605592489242554
7,0.03728990189289798,0.6865259764992998,0.8122170719428943,0.7122705621600286,0.8161892424879094,0.8961707991847386,0.5803885267276013,0.356062650883275,0.11384299567412033,0.6865259764992998,7,0.000285724057869903,23.035720586776733
8,0.03751121707364449,0.7028921538410324,0.8232852067717912,0.7239494691838528,0.8241862259060464,0.904532969241725,0.6209477835990022,0.34823703531758365,0.06887310365361236,0.7028921538410324,8,0.00028144600200657956,22.82866930961609
9,0.034865715836242935,0.7015712361701841,0.8214919441728785,0.7232114627461388,0.8222442992270194,0.9027117004138531,0.620334170965478,0.35089237526871253,0.07475125396599856,0.7028921538410324,8,0.0002766491888253023,22.77979326248169
10,0.03272716504382132,0.7034298234468169,0.8135872951917243,0.7153375621353725,0.8035504927879871,0.9155318013191852,0.643255487312834,0.3432238850941308,0.07334160637805687,0.7034298234468169,10,0.00027135254915624217,22.795826196670532
11,0.030506025026276553,0.7014928574704944,0.834709865699514,0.7403645746460991,0.8457953474263236,0.9056274373009369,0.5810465522584762,0.3568799244658083,0.07206987745358334,0.7034298234468169,10,0.0002655769864163684,22.92601227760315
12,0.02944299588401766,0.7011548137387263,0.8144190131921809,0.7162144191284262,0.8090798700509632,0.9084272489286169,0.6280475906609825,0.3583731187844154,0.07531220414589218,0.7034298234468169,10,0.0002593452941132117,22.4839448928833
13,0.029247727835687194,0.7041214535525652,0.8258889037964521,0.7321396875496436,0.8275441885234833,0.9091068011481853,0.6131655392511571,0.35969226563400863,0.07582705863041751,0.7041214535525652,13,0.0002526820658893033,22.802602529525757
14,0.027762070973160375,0.6908593384705435,0.8217880430631787,0.7248433777311855,0.8284262880890532,0.9090484737572767,0.5620527286060294,0.3594176534720277,0.09488530386091866,0.7041214535525652,13,0.0002456135984623034,22.669109582901
15,0.025579452884581445,0.6826819144228923,0.8131440404708112,0.7128848314447782,0.8176770122736425,0.9034389644290813,0.561854027083424,0.3339275197713966,0.10339015741399987,0.7041214535525652,13,0.00023816778784387096,22.754151344299316
16,0.02509750756159269,0.684119670699619,0.795757478744484,0.6967909434583022,0.78752557240408,0.899774869755894,0.6069320959674442,0.3532463570449404,0.10872708067980068,0.7041214535525652,13,0.00023037401924684944,22.816035270690918
17,0.046191026797381844,0.6852554853192059,0.80508318930433,0.7062663681367995,0.80282665791625,0.9044043139660803,0.5828589758738998,0.36654498927108553,0.1234610105951957,0.7041214535525652,13,0.00022226305111525726,22.266252517700195
18,0.028976017434007198,0.6971353027774668,0.8337780072237447,0.7459685305376897,0.8482984247516633,0.9021845098044795,0.5604614513575485,0.37974130201923206,0.10295595557020798,0.7041214535525652,13,0.00021386689373476087,22.396849393844604
19,0.025202548098896438,0.6974666712294766,0.8234106193870494,0.7314430552849358,0.8281485997848836,0.9073504365638765,0.5858861691331135,0.37845666729167976,0.1072820900884058,0.7041214535525652,13,0.00020521868290270169,22.926578760147095
20,0.023845647711579394,0.6891096543749303,0.8195064090709734,0.7252769175376155,0.8270344298653165,0.9008925076978979,0.5672561642114397,0.36099757596706106,0.1065683350847018,0.7041214535525652,13,0.00019635254915624208,22.683879613876343
21,0.022538355872917675,0.6955832194486657,0.8224843512824253,0.7278824748269501,0.8274453787410148,0.9025746366729699,0.592558569911296,0.35769924410094983,0.10653580171692906,0.7041214535525652,13,0.00018730348307472816,22.898521900177002
22,0.0214681906937151,0.6868255502159025,0.8141387416959928,0.7176296057560816,0.8184310545299791,0.9012049839779519,0.572421966111082,0.35732492040139263,0.112829069822846,0.7041214535525652,13,0.00017810719718785867,22.91557788848877
23,0.020721310645809156,0.6930388092649493,0.8217529232192733,0.7295174787355573,0.8288433458931846,0.9016023411232728,0.5764759771492703,0.36735245009046724,0.10216887904157931,0.7041214535525652,13,0.00016879998503464564,22.966055154800415
24,0.019761821164227113,0.6848857325065973,0.8136193102165017,0.7160514583485282,0.8177185487088743,0.8992519898880328,0.5767981859902501,0.33183257467568145,0.10709231500952819,0.7041214535525652,13,0.000159418577929397,22.755810260772705
