epoch,train_loss,val_selection_score,val_overall_dice,val_overall_iou,val_clear_dice,val_blur_dice,val_small_dice,val_boundary_f1,val_level_mae,best_score,best_epoch,lr,time_sec
1,0.12405237733331291,0.6464525958400005,0.7833045554782475,0.671323713451143,0.7946995401900644,0.8448327396461051,0.5499297820449973,0.24509998997510846,0.12841096505098726,0.6464525958400005,1,0.0002997040092642407,20.31763482093811
2,0.06441960346200325,0.6324282777889109,0.7997874976260347,0.7084814476810977,0.8502168636391574,0.8001307856868908,0.421674695455425,0.35293391461868384,0.14226838860186894,0.6464525958400005,1,0.0002988172051971717,19.442628622055054
3,0.047072337362720575,0.6546512038650004,0.7902398404484317,0.6887496069448115,0.7984063813115703,0.8816040517271801,0.5091911372087028,0.31626265773516177,0.12347634667098169,0.6546512038650004,3,0.0002973430876093033,19.919906616210938
4,0.05316210086441206,0.7167029911076519,0.842461258753993,0.7519319567697774,0.8524337061885172,0.9005868829948117,0.6279205195900263,0.37880661634161983,0.06160872541467116,0.7167029911076519,4,0.00029528747416929463,19.76426601409912
5,0.04293259489593398,0.7189258848928789,0.8438322683064452,0.7543166101750594,0.8515276141421076,0.9084388769860796,0.6307252526405184,0.38389793154912527,0.07581848982543633,0.7189258848928789,5,0.00029265847744427303,19.75709557533264
6,0.038232153378920275,0.6984808117460028,0.8186869634247368,0.7203878499927439,0.825070141850728,0.8781978594882441,0.6276643602329512,0.35618140277852867,0.0748672242809066,0.7189258848928789,5,0.0002894664728832377,19.67470622062683
7,0.03486837253935038,0.7025165871419513,0.8113015000256494,0.7157380873986344,0.8028456050040512,0.8963963705873002,0.6697061003165949,0.3285320337779806,0.08776083800171004,0.7189258848928789,5,0.000285724057869903,19.579152822494507
8,0.032594780492813745,0.7047426950538039,0.831735004620241,0.7363041158182321,0.838647373091952,0.9017783207116638,0.6113974499080892,0.3555445462744286,0.08450999944253668,0.7189258848928789,5,0.00028144600200657956,19.8401358127594
9,0.030422033378627242,0.6987896400228579,0.8200032119586765,0.7263202862697545,0.8221758159487378,0.9018314814649986,0.606754933295592,0.3658566523844104,0.0884668014757933,0.7189258848928789,5,0.0002766491888253023,19.70746660232544
10,0.03005235000977533,0.6844215727863248,0.8042752345983846,0.7048712471804794,0.8035807773704964,0.8945575952438953,0.5921243797122815,0.34872622021334126,0.1039436352648449,0.7189258848928789,5,0.00027135254915624217,19.63401222229004
11,0.04319710128710245,0.6860341914864931,0.8325019952151673,0.744295165028219,0.8651888101056225,0.8486227364788885,0.5491470029924327,0.372942707652657,0.0926777591335224,0.7189258848928789,5,0.0002655769864163684,19.839320421218872
12,0.04938373896406918,0.6735233242949349,0.7695047503333362,0.6748486871523696,0.7473276461031387,0.8993259434343888,0.6228898430345028,0.3352738641262877,0.08466594812841832,0.7189258848928789,5,0.0002593452941132117,19.630683422088623
13,0.03423239438687468,0.6599615452794566,0.7723616950536799,0.6800033093993911,0.7667134538718652,0.8766033739926651,0.563666716820069,0.338412221969579,0.08568747814509593,0.7189258848928789,5,0.0002526820658893033,18.975038051605225
14,0.032796738662786186,0.6983831206065274,0.8244125430036124,0.7322948346444899,0.8299635736479463,0.9057403889921718,0.5870933511735457,0.3773486648235156,0.09675491922330498,0.7189258848928789,5,0.0002456135984623034,19.7737774848938
15,0.029289206561311197,0.6844158106975117,0.8169104502665665,0.7214968056836981,0.8281662364140089,0.8867200646496557,0.5646403118708567,0.35523113756449626,0.10997200527682179,0.7189258848928789,5,0.00023816778784387096,19.868591785430908
16,0.02762246449260554,0.6900272762394907,0.8216167247593787,0.7280600752393811,0.8312302174436101,0.8955639603770208,0.571672434486731,0.3541671565337542,0.09733765494946896,0.7189258848928789,5,0.00023037401924684944,19.516319751739502
17,0.026342579802881134,0.6780922609445661,0.8044099282084699,0.7014079998638262,0.807669613060552,0.8872979446374754,0.5804774316156585,0.31809560047682717,0.1022488245220917,0.7189258848928789,5,0.00022226305111525726,19.916343212127686
18,0.025378916996696685,0.6821163778748828,0.8119408319008229,0.7178178650824667,0.8211869057769975,0.8883742374990558,0.5587601546092515,0.36649538706852197,0.11023486658179162,0.7189258848928789,5,0.00021386689373476087,19.890258312225342
19,0.024130772932299545,0.6805969572995995,0.8136270228910619,0.717949024398879,0.8263436743515025,0.8806901243198837,0.557039423339863,0.35711630832578145,0.10879176588929595,0.7189258848928789,5,0.00020521868290270169,19.67845892906189
20,0.02319362910808379,0.6858144152609648,0.81408135989677,0.7209556155609761,0.8227944000408968,0.8909462730281168,0.5638497501689499,0.3726940516386068,0.09815121678576919,0.7189258848928789,5,0.00019635254915624208,19.68148684501648
21,0.03268278932088551,0.6477704582416569,0.7909601258384822,0.6898030248523807,0.817809072049181,0.8287305071704091,0.4991615361667635,0.3478435902811695,0.13271694029230294,0.7189258848928789,5,0.00018730348307472816,19.845817804336548
22,0.026340166703904964,0.670822756486347,0.8102645013239,0.715732928409144,0.8288899406781034,0.8714091865441157,0.5237184535882303,0.36185849945444276,0.11900825640621475,0.7189258848928789,5,0.00017810719718785867,19.737672090530396
23,0.022838509021787693,0.6581010444793985,0.7937274011442785,0.6932308637798634,0.8069137233706156,0.8724670840001391,0.5055156798349818,0.3585101423216388,0.13173737783843736,0.7189258848928789,5,0.00016879998503464564,20.036723613739014
24,0.0213264249888239,0.6644310193848894,0.8047989625070043,0.7091106941062056,0.8243535465178858,0.871262090652298,0.4984978773350732,0.37957772466511297,0.12630246799966882,0.7189258848928789,5,0.000159418577929397,19.12316870689392
25,0.02036709037937146,0.6765855342421422,0.8183184608290984,0.7272137478274786,0.8379552078980154,0.8854437317952731,0.5098086267282608,0.3840664013969161,0.11517242854083512,0.7189258848928789,5,0.00015,19.22682547569275
26,0.019371335462826055,0.6691212388584307,0.8109138580572687,0.7167939534250817,0.8305782007542893,0.8766971006031928,0.5054283769356661,0.3707663415221768,0.12005129600066998,0.7189258848928789,5,0.000140581422070603,19.925575971603394
27,0.01900762410101056,0.6750700660414762,0.8185250559463919,0.7267109625269608,0.8409653644981904,0.8779015210379979,0.5076949611901812,0.38252435883960073,0.11338236418831488,0.7189258848928789,5,0.00013120001496535436,19.404046058654785
28,0.018470030699820884,0.6703424220578782,0.8127435245718967,0.718210501475227,0.8334727043453563,0.8764749399310123,0.5042310685503644,0.37660229566662057,0.12014048988913809,0.7189258848928789,5,0.0001218928028121413,19.77817940711975
29,0.017862858604445066,0.6634472480795237,0.8059949539521994,0.7094522294216152,0.8263018349123585,0.870542495195664,0.49867717118266897,0.36342405442511666,0.12418885709942025,0.7189258848928789,5,0.00011269651692527177,19.055142402648926
